"DATETIME","COUNT","DOW","HOUR","DAY"
2013-10-22 17:00:00,11,"Tuesday",17,22
2013-10-22 18:00:00,9,"Tuesday",18,22
2013-10-22 19:00:00,14,"Tuesday",19,22
2013-10-22 20:00:00,12,"Tuesday",20,22
2013-10-22 21:00:00,8,"Tuesday",21,22
2013-10-22 22:00:00,5,"Tuesday",22,22
2013-10-22 23:00:00,3,"Tuesday",23,22
2013-10-23 00:00:00,3,"Wednesday",0,23
2013-10-23 01:00:00,2,"Wednesday",1,23
2013-10-23 02:00:00,4,"Wednesday",2,23
2013-10-23 03:00:00,2,"Wednesday",3,23
2013-10-23 04:00:00,5,"Wednesday",4,23
2013-10-23 05:00:00,3,"Wednesday",5,23
2013-10-23 06:00:00,3,"Wednesday",6,23
2013-10-23 07:00:00,3,"Wednesday",7,23
2013-10-23 08:00:00,5,"Wednesday",8,23
2013-10-23 09:00:00,3,"Wednesday",9,23
2013-10-23 10:00:00,3,"Wednesday",10,23
2013-10-23 11:00:00,9,"Wednesday",11,23
2013-10-23 12:00:00,12,"Wednesday",12,23
2013-10-23 13:00:00,7,"Wednesday",13,23
2013-10-23 14:00:00,6,"Wednesday",14,23
2013-10-23 15:00:00,8,"Wednesday",15,23
2013-10-23 16:00:00,9,"Wednesday",16,23
2013-10-23 17:00:00,8,"Wednesday",17,23
2013-10-23 18:00:00,6,"Wednesday",18,23
2013-10-23 19:00:00,7,"Wednesday",19,23
2013-10-23 20:00:00,10,"Wednesday",20,23
2013-10-23 21:00:00,6,"Wednesday",21,23
2013-10-23 22:00:00,6,"Wednesday",22,23
2013-10-23 23:00:00,5,"Wednesday",23,23
2013-10-24 00:00:00,4,"Thursday",0,24
2013-10-24 01:00:00,1,"Thursday",1,24
2013-10-24 02:00:00,1,"Thursday",2,24
2013-10-24 03:00:00,2,"Thursday",3,24
2013-10-24 04:00:00,0,"Thursday",4,24
2013-10-24 05:00:00,1,"Thursday",5,24
2013-10-24 06:00:00,3,"Thursday",6,24
2013-10-24 07:00:00,2,"Thursday",7,24
2013-10-24 08:00:00,0,"Thursday",8,24
2013-10-24 09:00:00,3,"Thursday",9,24
2013-10-24 10:00:00,5,"Thursday",10,24
2013-10-24 11:00:00,7,"Thursday",11,24
2013-10-24 12:00:00,8,"Thursday",12,24
2013-10-24 13:00:00,8,"Thursday",13,24
2013-10-24 14:00:00,8,"Thursday",14,24
2013-10-24 15:00:00,7,"Thursday",15,24
2013-10-24 16:00:00,9,"Thursday",16,24
2013-10-24 17:00:00,10,"Thursday",17,24
2013-10-24 18:00:00,7,"Thursday",18,24
2013-10-24 19:00:00,6,"Thursday",19,24
2013-10-24 20:00:00,8,"Thursday",20,24
2013-10-24 21:00:00,9,"Thursday",21,24
2013-10-24 22:00:00,2,"Thursday",22,24
2013-10-24 23:00:00,2,"Thursday",23,24
2013-10-25 00:00:00,5,"Friday",0,25
2013-10-25 01:00:00,7,"Friday",1,25
2013-10-25 02:00:00,2,"Friday",2,25
2013-10-25 03:00:00,4,"Friday",3,25
2013-10-25 04:00:00,4,"Friday",4,25
2013-10-25 05:00:00,2,"Friday",5,25
2013-10-25 06:00:00,2,"Friday",6,25
2013-10-25 07:00:00,3,"Friday",7,25
2013-10-25 08:00:00,4,"Friday",8,25
2013-10-25 09:00:00,4,"Friday",9,25
2013-10-25 10:00:00,6,"Friday",10,25
2013-10-25 11:00:00,8,"Friday",11,25
2013-10-25 12:00:00,5,"Friday",12,25
2013-10-25 13:00:00,6,"Friday",13,25
2013-10-25 14:00:00,14,"Friday",14,25
2013-10-25 15:00:00,11,"Friday",15,25
2013-10-25 16:00:00,11,"Friday",16,25
2013-10-25 17:00:00,8,"Friday",17,25
2013-10-25 18:00:00,9,"Friday",18,25
2013-10-25 19:00:00,13,"Friday",19,25
2013-10-25 20:00:00,15,"Friday",20,25
2013-10-25 21:00:00,8,"Friday",21,25
2013-10-25 22:00:00,8,"Friday",22,25
2013-10-25 23:00:00,8,"Friday",23,25
2013-10-26 00:00:00,10,"Saturday",0,26
2013-10-26 01:00:00,10,"Saturday",1,26
2013-10-26 02:00:00,4,"Saturday",2,26
2013-10-26 03:00:00,3,"Saturday",3,26
2013-10-26 04:00:00,2,"Saturday",4,26
2013-10-26 05:00:00,0,"Saturday",5,26
2013-10-26 06:00:00,0,"Saturday",6,26
2013-10-26 07:00:00,0,"Saturday",7,26
2013-10-26 08:00:00,2,"Saturday",8,26
2013-10-26 09:00:00,2,"Saturday",9,26
2013-10-26 10:00:00,1,"Saturday",10,26
2013-10-26 11:00:00,3,"Saturday",11,26
2013-10-26 12:00:00,8,"Saturday",12,26
2013-10-26 13:00:00,6,"Saturday",13,26
2013-10-26 14:00:00,9,"Saturday",14,26
2013-10-26 15:00:00,10,"Saturday",15,26
2013-10-26 16:00:00,7,"Saturday",16,26
2013-10-26 17:00:00,7,"Saturday",17,26
2013-10-26 18:00:00,7,"Saturday",18,26
2013-10-26 19:00:00,7,"Saturday",19,26
2013-10-26 20:00:00,4,"Saturday",20,26
2013-10-26 21:00:00,5,"Saturday",21,26
2013-10-26 22:00:00,5,"Saturday",22,26
2013-10-26 23:00:00,5,"Saturday",23,26
2013-10-27 00:00:00,8,"Sunday",0,27
2013-10-27 01:00:00,6,"Sunday",1,27
2013-10-27 02:00:00,4,"Sunday",2,27
2013-10-27 03:00:00,5,"Sunday",3,27
2013-10-27 04:00:00,7,"Sunday",4,27
2013-10-27 05:00:00,4,"Sunday",5,27
2013-10-27 06:00:00,4,"Sunday",6,27
2013-10-27 07:00:00,4,"Sunday",7,27
2013-10-27 08:00:00,4,"Sunday",8,27
2013-10-27 09:00:00,4,"Sunday",9,27
2013-10-27 10:00:00,3,"Sunday",10,27
2013-10-27 11:00:00,2,"Sunday",11,27
2013-10-27 12:00:00,4,"Sunday",12,27
2013-10-27 13:00:00,4,"Sunday",13,27
2013-10-27 14:00:00,6,"Sunday",14,27
2013-10-27 15:00:00,7,"Sunday",15,27
2013-10-27 16:00:00,7,"Sunday",16,27
2013-10-27 17:00:00,6,"Sunday",17,27
2013-10-27 18:00:00,6,"Sunday",18,27
2013-10-27 19:00:00,7,"Sunday",19,27
2013-10-27 20:00:00,8,"Sunday",20,27
2013-10-27 21:00:00,10,"Sunday",21,27
2013-10-27 22:00:00,8,"Sunday",22,27
2013-10-27 23:00:00,5,"Sunday",23,27
2013-10-28 00:00:00,5,"Monday",0,28
2013-10-28 01:00:00,3,"Monday",1,28
2013-10-28 02:00:00,3,"Monday",2,28
2013-10-28 03:00:00,1,"Monday",3,28
2013-10-28 04:00:00,1,"Monday",4,28
2013-10-28 05:00:00,0,"Monday",5,28
2013-10-28 06:00:00,1,"Monday",6,28
2013-10-28 07:00:00,3,"Monday",7,28
2013-10-28 08:00:00,3,"Monday",8,28
2013-10-28 09:00:00,4,"Monday",9,28
2013-10-28 10:00:00,7,"Monday",10,28
2013-10-28 11:00:00,8,"Monday",11,28
2013-10-28 12:00:00,8,"Monday",12,28
2013-10-28 13:00:00,7,"Monday",13,28
2013-10-28 14:00:00,12,"Monday",14,28
2013-10-28 15:00:00,10,"Monday",15,28
2013-10-28 16:00:00,5,"Monday",16,28
2013-10-28 17:00:00,5,"Monday",17,28
2013-10-28 18:00:00,4,"Monday",18,28
2013-10-28 19:00:00,12,"Monday",19,28
2013-10-28 20:00:00,6,"Monday",20,28
2013-10-28 21:00:00,4,"Monday",21,28
2013-10-28 22:00:00,2,"Monday",22,28
2013-10-28 23:00:00,3,"Monday",23,28
2013-10-29 00:00:00,4,"Tuesday",0,29
2013-10-29 01:00:00,2,"Tuesday",1,29
2013-10-29 02:00:00,3,"Tuesday",2,29
2013-10-29 03:00:00,3,"Tuesday",3,29
2013-10-29 04:00:00,3,"Tuesday",4,29
2013-10-29 05:00:00,1,"Tuesday",5,29
2013-10-29 06:00:00,1,"Tuesday",6,29
2013-10-29 07:00:00,2,"Tuesday",7,29
2013-10-29 08:00:00,2,"Tuesday",8,29
2013-10-29 09:00:00,4,"Tuesday",9,29
2013-10-29 10:00:00,4,"Tuesday",10,29
2013-10-29 11:00:00,4,"Tuesday",11,29
2013-10-29 12:00:00,5,"Tuesday",12,29
2013-10-29 13:00:00,6,"Tuesday",13,29
2013-10-29 14:00:00,5,"Tuesday",14,29
2013-10-29 15:00:00,7,"Tuesday",15,29
2013-10-29 16:00:00,9,"Tuesday",16,29
2013-10-29 17:00:00,8,"Tuesday",17,29
2013-10-29 18:00:00,6,"Tuesday",18,29
2013-10-29 19:00:00,3,"Tuesday",19,29
2013-10-29 20:00:00,5,"Tuesday",20,29
2013-10-29 21:00:00,6,"Tuesday",21,29
2013-10-29 22:00:00,7,"Tuesday",22,29
2013-10-29 23:00:00,6,"Tuesday",23,29
2013-10-30 00:00:00,3,"Wednesday",0,30
2013-10-30 01:00:00,3,"Wednesday",1,30
2013-10-30 02:00:00,2,"Wednesday",2,30
2013-10-30 03:00:00,2,"Wednesday",3,30
2013-10-30 04:00:00,1,"Wednesday",4,30
2013-10-30 05:00:00,1,"Wednesday",5,30
2013-10-30 06:00:00,1,"Wednesday",6,30
2013-10-30 07:00:00,3,"Wednesday",7,30
2013-10-30 08:00:00,3,"Wednesday",8,30
2013-10-30 09:00:00,3,"Wednesday",9,30
2013-10-30 10:00:00,1,"Wednesday",10,30
2013-10-30 11:00:00,4,"Wednesday",11,30
2013-10-30 12:00:00,7,"Wednesday",12,30
2013-10-30 13:00:00,5,"Wednesday",13,30
2013-10-30 14:00:00,6,"Wednesday",14,30
2013-10-30 15:00:00,10,"Wednesday",15,30
2013-10-30 16:00:00,11,"Wednesday",16,30
2013-10-30 17:00:00,10,"Wednesday",17,30
2013-10-30 18:00:00,6,"Wednesday",18,30
2013-10-30 19:00:00,6,"Wednesday",19,30
2013-10-30 20:00:00,4,"Wednesday",20,30
2013-10-30 21:00:00,4,"Wednesday",21,30
2013-10-30 22:00:00,2,"Wednesday",22,30
2013-10-30 23:00:00,0,"Wednesday",23,30
2013-10-31 00:00:00,1,"Thursday",0,31
2013-10-31 01:00:00,4,"Thursday",1,31
2013-10-31 02:00:00,4,"Thursday",2,31
2013-10-31 03:00:00,1,"Thursday",3,31
2013-10-31 04:00:00,1,"Thursday",4,31
2013-10-31 05:00:00,1,"Thursday",5,31
2013-10-31 06:00:00,3,"Thursday",6,31
2013-10-31 07:00:00,3,"Thursday",7,31
2013-10-31 08:00:00,1,"Thursday",8,31
2013-10-31 09:00:00,2,"Thursday",9,31
2013-10-31 10:00:00,5,"Thursday",10,31
2013-10-31 11:00:00,7,"Thursday",11,31
2013-10-31 12:00:00,7,"Thursday",12,31
2013-10-31 13:00:00,7,"Thursday",13,31
2013-10-31 14:00:00,7,"Thursday",14,31
2013-10-31 15:00:00,7,"Thursday",15,31
2013-10-31 16:00:00,4,"Thursday",16,31
2013-10-31 17:00:00,4,"Thursday",17,31
2013-10-31 18:00:00,4,"Thursday",18,31
2013-10-31 19:00:00,7,"Thursday",19,31
2013-10-31 20:00:00,4,"Thursday",20,31
2013-10-31 21:00:00,4,"Thursday",21,31
2013-10-31 22:00:00,7,"Thursday",22,31
2013-10-31 23:00:00,7,"Thursday",23,31
2013-11-01 00:00:00,9,"Friday",0,1
2013-11-01 01:00:00,7,"Friday",1,1
2013-11-01 02:00:00,6,"Friday",2,1
2013-11-01 03:00:00,3,"Friday",3,1
2013-11-01 04:00:00,3,"Friday",4,1
2013-11-01 05:00:00,3,"Friday",5,1
2013-11-01 06:00:00,2,"Friday",6,1
2013-11-01 07:00:00,2,"Friday",7,1
2013-11-01 08:00:00,4,"Friday",8,1
2013-11-01 09:00:00,4,"Friday",9,1
2013-11-01 10:00:00,6,"Friday",10,1
2013-11-01 11:00:00,5,"Friday",11,1
2013-11-01 12:00:00,12,"Friday",12,1
2013-11-01 13:00:00,11,"Friday",13,1
2013-11-01 14:00:00,7,"Friday",14,1
2013-11-01 15:00:00,12,"Friday",15,1
2013-11-01 16:00:00,12,"Friday",16,1
2013-11-01 17:00:00,10,"Friday",17,1
2013-11-01 18:00:00,11,"Friday",18,1
2013-11-01 19:00:00,9,"Friday",19,1
2013-11-01 20:00:00,8,"Friday",20,1
2013-11-01 21:00:00,3,"Friday",21,1
2013-11-01 22:00:00,2,"Friday",22,1
2013-11-01 23:00:00,5,"Friday",23,1
2013-11-02 00:00:00,3,"Saturday",0,2
2013-11-02 01:00:00,2,"Saturday",1,2
2013-11-02 02:00:00,1,"Saturday",2,2
2013-11-02 03:00:00,1,"Saturday",3,2
2013-11-02 04:00:00,3,"Saturday",4,2
2013-11-02 05:00:00,5,"Saturday",5,2
2013-11-02 06:00:00,4,"Saturday",6,2
2013-11-02 07:00:00,6,"Saturday",7,2
2013-11-02 08:00:00,2,"Saturday",8,2
2013-11-02 09:00:00,4,"Saturday",9,2
2013-11-02 10:00:00,7,"Saturday",10,2
2013-11-02 11:00:00,2,"Saturday",11,2
2013-11-02 12:00:00,4,"Saturday",12,2
2013-11-02 13:00:00,6,"Saturday",13,2
2013-11-02 14:00:00,6,"Saturday",14,2
2013-11-02 15:00:00,9,"Saturday",15,2
2013-11-02 16:00:00,11,"Saturday",16,2
2013-11-02 17:00:00,9,"Saturday",17,2
2013-11-02 18:00:00,6,"Saturday",18,2
2013-11-02 19:00:00,11,"Saturday",19,2
2013-11-02 20:00:00,7,"Saturday",20,2
2013-11-02 21:00:00,6,"Saturday",21,2
2013-11-02 22:00:00,5,"Saturday",22,2
2013-11-02 23:00:00,4,"Saturday",23,2
2013-11-03 00:00:00,4,"Sunday",0,3
2013-11-03 01:00:00,0,"Sunday",1,3
2013-11-03 01:00:00,2,"Sunday",1,3
2013-11-03 02:00:00,2,"Sunday",2,3
2013-11-03 03:00:00,4,"Sunday",3,3
2013-11-03 04:00:00,5,"Sunday",4,3
2013-11-03 05:00:00,3,"Sunday",5,3
2013-11-03 06:00:00,2,"Sunday",6,3
2013-11-03 07:00:00,1,"Sunday",7,3
2013-11-03 08:00:00,1,"Sunday",8,3
2013-11-03 09:00:00,1,"Sunday",9,3
2013-11-03 10:00:00,5,"Sunday",10,3
2013-11-03 11:00:00,6,"Sunday",11,3
2013-11-03 12:00:00,3,"Sunday",12,3
2013-11-03 13:00:00,6,"Sunday",13,3
2013-11-03 14:00:00,8,"Sunday",14,3
2013-11-03 15:00:00,8,"Sunday",15,3
2013-11-03 16:00:00,8,"Sunday",16,3
2013-11-03 17:00:00,6,"Sunday",17,3
2013-11-03 18:00:00,5,"Sunday",18,3
2013-11-03 19:00:00,7,"Sunday",19,3
2013-11-03 20:00:00,10,"Sunday",20,3
2013-11-03 21:00:00,8,"Sunday",21,3
2013-11-03 22:00:00,6,"Sunday",22,3
2013-11-03 23:00:00,4,"Sunday",23,3
2013-11-04 00:00:00,1,"Monday",0,4
2013-11-04 01:00:00,2,"Monday",1,4
2013-11-04 02:00:00,3,"Monday",2,4
2013-11-04 03:00:00,4,"Monday",3,4
2013-11-04 04:00:00,1,"Monday",4,4
2013-11-04 05:00:00,4,"Monday",5,4
2013-11-04 06:00:00,3,"Monday",6,4
2013-11-04 07:00:00,6,"Monday",7,4
2013-11-04 08:00:00,7,"Monday",8,4
2013-11-04 09:00:00,7,"Monday",9,4
2013-11-04 10:00:00,6,"Monday",10,4
2013-11-04 11:00:00,11,"Monday",11,4
2013-11-04 12:00:00,14,"Monday",12,4
2013-11-04 13:00:00,15,"Monday",13,4
2013-11-04 14:00:00,13,"Monday",14,4
2013-11-04 15:00:00,11,"Monday",15,4
2013-11-04 16:00:00,6,"Monday",16,4
2013-11-04 17:00:00,8,"Monday",17,4
2013-11-04 18:00:00,9,"Monday",18,4
2013-11-04 19:00:00,16,"Monday",19,4
2013-11-04 20:00:00,10,"Monday",20,4
2013-11-04 21:00:00,8,"Monday",21,4
2013-11-04 22:00:00,12,"Monday",22,4
2013-11-04 23:00:00,10,"Monday",23,4
2013-11-05 00:00:00,2,"Tuesday",0,5
2013-11-05 01:00:00,1,"Tuesday",1,5
2013-11-05 02:00:00,2,"Tuesday",2,5
2013-11-05 03:00:00,2,"Tuesday",3,5
2013-11-05 04:00:00,2,"Tuesday",4,5
2013-11-05 05:00:00,3,"Tuesday",5,5
2013-11-05 06:00:00,2,"Tuesday",6,5
2013-11-05 07:00:00,3,"Tuesday",7,5
2013-11-05 08:00:00,3,"Tuesday",8,5
2013-11-05 09:00:00,4,"Tuesday",9,5
2013-11-05 10:00:00,4,"Tuesday",10,5
2013-11-05 11:00:00,7,"Tuesday",11,5
2013-11-05 12:00:00,11,"Tuesday",12,5
2013-11-05 13:00:00,11,"Tuesday",13,5
2013-11-05 14:00:00,9,"Tuesday",14,5
2013-11-05 15:00:00,6,"Tuesday",15,5
2013-11-05 16:00:00,7,"Tuesday",16,5
2013-11-05 17:00:00,7,"Tuesday",17,5
2013-11-05 18:00:00,6,"Tuesday",18,5
2013-11-05 19:00:00,8,"Tuesday",19,5
2013-11-05 20:00:00,9,"Tuesday",20,5
2013-11-05 21:00:00,7,"Tuesday",21,5
2013-11-05 22:00:00,6,"Tuesday",22,5
2013-11-05 23:00:00,6,"Tuesday",23,5
2013-11-06 00:00:00,6,"Wednesday",0,6
2013-11-06 01:00:00,7,"Wednesday",1,6
2013-11-06 02:00:00,3,"Wednesday",2,6
2013-11-06 03:00:00,3,"Wednesday",3,6
2013-11-06 04:00:00,0,"Wednesday",4,6
2013-11-06 05:00:00,2,"Wednesday",5,6
2013-11-06 06:00:00,1,"Wednesday",6,6
2013-11-06 07:00:00,4,"Wednesday",7,6
2013-11-06 08:00:00,5,"Wednesday",8,6
2013-11-06 09:00:00,7,"Wednesday",9,6
2013-11-06 10:00:00,10,"Wednesday",10,6
2013-11-06 11:00:00,11,"Wednesday",11,6
2013-11-06 12:00:00,3,"Wednesday",12,6
2013-11-06 13:00:00,8,"Wednesday",13,6
2013-11-06 14:00:00,10,"Wednesday",14,6
2013-11-06 15:00:00,7,"Wednesday",15,6
2013-11-06 16:00:00,12,"Wednesday",16,6
2013-11-06 17:00:00,14,"Wednesday",17,6
2013-11-06 18:00:00,17,"Wednesday",18,6
2013-11-06 19:00:00,16,"Wednesday",19,6
2013-11-06 20:00:00,11,"Wednesday",20,6
2013-11-06 21:00:00,11,"Wednesday",21,6
2013-11-06 22:00:00,8,"Wednesday",22,6
2013-11-06 23:00:00,8,"Wednesday",23,6
2013-11-07 00:00:00,5,"Thursday",0,7
2013-11-07 01:00:00,5,"Thursday",1,7
2013-11-07 02:00:00,3,"Thursday",2,7
2013-11-07 03:00:00,6,"Thursday",3,7
2013-11-07 04:00:00,3,"Thursday",4,7
2013-11-07 05:00:00,3,"Thursday",5,7
2013-11-07 06:00:00,3,"Thursday",6,7
2013-11-07 07:00:00,3,"Thursday",7,7
2013-11-07 08:00:00,5,"Thursday",8,7
2013-11-07 09:00:00,4,"Thursday",9,7
2013-11-07 10:00:00,7,"Thursday",10,7
2013-11-07 11:00:00,15,"Thursday",11,7
2013-11-07 12:00:00,17,"Thursday",12,7
2013-11-07 13:00:00,15,"Thursday",13,7
2013-11-07 14:00:00,13,"Thursday",14,7
2013-11-07 15:00:00,14,"Thursday",15,7
2013-11-07 16:00:00,22,"Thursday",16,7
2013-11-07 17:00:00,16,"Thursday",17,7
2013-11-07 18:00:00,14,"Thursday",18,7
2013-11-07 19:00:00,13,"Thursday",19,7
2013-11-07 20:00:00,12,"Thursday",20,7
2013-11-07 21:00:00,6,"Thursday",21,7
2013-11-07 22:00:00,4,"Thursday",22,7
2013-11-07 23:00:00,2,"Thursday",23,7
2013-11-08 00:00:00,1,"Friday",0,8
2013-11-08 01:00:00,3,"Friday",1,8
2013-11-08 02:00:00,3,"Friday",2,8
2013-11-08 03:00:00,2,"Friday",3,8
2013-11-08 04:00:00,0,"Friday",4,8
2013-11-08 05:00:00,1,"Friday",5,8
2013-11-08 06:00:00,1,"Friday",6,8
2013-11-08 07:00:00,1,"Friday",7,8
2013-11-08 08:00:00,2,"Friday",8,8
2013-11-08 09:00:00,4,"Friday",9,8
2013-11-08 10:00:00,7,"Friday",10,8
2013-11-08 11:00:00,5,"Friday",11,8
2013-11-08 12:00:00,6,"Friday",12,8
2013-11-08 13:00:00,7,"Friday",13,8
2013-11-08 14:00:00,4,"Friday",14,8
2013-11-08 15:00:00,8,"Friday",15,8
2013-11-08 16:00:00,7,"Friday",16,8
2013-11-08 17:00:00,8,"Friday",17,8
2013-11-08 18:00:00,12,"Friday",18,8
2013-11-08 19:00:00,12,"Friday",19,8
2013-11-08 20:00:00,4,"Friday",20,8
2013-11-08 21:00:00,5,"Friday",21,8
2013-11-08 22:00:00,11,"Friday",22,8
2013-11-08 23:00:00,9,"Friday",23,8
2013-11-09 00:00:00,8,"Saturday",0,9
2013-11-09 01:00:00,4,"Saturday",1,9
2013-11-09 02:00:00,2,"Saturday",2,9
2013-11-09 03:00:00,2,"Saturday",3,9
2013-11-09 04:00:00,1,"Saturday",4,9
2013-11-09 05:00:00,0,"Saturday",5,9
2013-11-09 06:00:00,0,"Saturday",6,9
2013-11-09 07:00:00,1,"Saturday",7,9
2013-11-09 08:00:00,1,"Saturday",8,9
2013-11-09 09:00:00,2,"Saturday",9,9
2013-11-09 10:00:00,1,"Saturday",10,9
2013-11-09 11:00:00,4,"Saturday",11,9
2013-11-09 12:00:00,4,"Saturday",12,9
2013-11-09 13:00:00,2,"Saturday",13,9
2013-11-09 14:00:00,9,"Saturday",14,9
2013-11-09 15:00:00,11,"Saturday",15,9
2013-11-09 16:00:00,11,"Saturday",16,9
2013-11-09 17:00:00,12,"Saturday",17,9
2013-11-09 18:00:00,12,"Saturday",18,9
2013-11-09 19:00:00,9,"Saturday",19,9
2013-11-09 20:00:00,10,"Saturday",20,9
2013-11-09 21:00:00,10,"Saturday",21,9
2013-11-09 22:00:00,5,"Saturday",22,9
2013-11-09 23:00:00,2,"Saturday",23,9
2013-11-10 00:00:00,4,"Sunday",0,10
2013-11-10 01:00:00,3,"Sunday",1,10
2013-11-10 02:00:00,2,"Sunday",2,10
2013-11-10 03:00:00,4,"Sunday",3,10
2013-11-10 04:00:00,2,"Sunday",4,10
2013-11-10 05:00:00,2,"Sunday",5,10
2013-11-10 06:00:00,2,"Sunday",6,10
2013-11-10 07:00:00,2,"Sunday",7,10
2013-11-10 08:00:00,1,"Sunday",8,10
2013-11-10 09:00:00,5,"Sunday",9,10
2013-11-10 10:00:00,7,"Sunday",10,10
2013-11-10 11:00:00,15,"Sunday",11,10
2013-11-10 12:00:00,9,"Sunday",12,10
2013-11-10 13:00:00,11,"Sunday",13,10
2013-11-10 14:00:00,15,"Sunday",14,10
2013-11-10 15:00:00,11,"Sunday",15,10
2013-11-10 16:00:00,8,"Sunday",16,10
2013-11-10 17:00:00,5,"Sunday",17,10
2013-11-10 18:00:00,7,"Sunday",18,10
2013-11-10 19:00:00,10,"Sunday",19,10
2013-11-10 20:00:00,5,"Sunday",20,10
2013-11-10 21:00:00,7,"Sunday",21,10
2013-11-10 22:00:00,8,"Sunday",22,10
2013-11-10 23:00:00,4,"Sunday",23,10
2013-11-11 00:00:00,4,"Monday",0,11
2013-11-11 01:00:00,2,"Monday",1,11
2013-11-11 02:00:00,2,"Monday",2,11
2013-11-11 03:00:00,1,"Monday",3,11
2013-11-11 04:00:00,0,"Monday",4,11
2013-11-11 05:00:00,0,"Monday",5,11
2013-11-11 06:00:00,2,"Monday",6,11
2013-11-11 07:00:00,2,"Monday",7,11
2013-11-11 08:00:00,3,"Monday",8,11
2013-11-11 09:00:00,3,"Monday",9,11
2013-11-11 10:00:00,3,"Monday",10,11
2013-11-11 11:00:00,5,"Monday",11,11
2013-11-11 12:00:00,10,"Monday",12,11
2013-11-11 13:00:00,14,"Monday",13,11
2013-11-11 14:00:00,17,"Monday",14,11
2013-11-11 15:00:00,12,"Monday",15,11
2013-11-11 16:00:00,8,"Monday",16,11
2013-11-11 17:00:00,7,"Monday",17,11
2013-11-11 18:00:00,8,"Monday",18,11
2013-11-11 19:00:00,7,"Monday",19,11
2013-11-11 20:00:00,6,"Monday",20,11
2013-11-11 21:00:00,8,"Monday",21,11
2013-11-11 22:00:00,8,"Monday",22,11
2013-11-11 23:00:00,7,"Monday",23,11
2013-11-12 00:00:00,4,"Tuesday",0,12
2013-11-12 01:00:00,2,"Tuesday",1,12
2013-11-12 02:00:00,1,"Tuesday",2,12
2013-11-12 03:00:00,2,"Tuesday",3,12
2013-11-12 04:00:00,0,"Tuesday",4,12
2013-11-12 05:00:00,1,"Tuesday",5,12
2013-11-12 06:00:00,2,"Tuesday",6,12
2013-11-12 07:00:00,3,"Tuesday",7,12
2013-11-12 08:00:00,5,"Tuesday",8,12
2013-11-12 09:00:00,8,"Tuesday",9,12
2013-11-12 10:00:00,6,"Tuesday",10,12
2013-11-12 11:00:00,7,"Tuesday",11,12
2013-11-12 12:00:00,5,"Tuesday",12,12
2013-11-12 13:00:00,6,"Tuesday",13,12
2013-11-12 14:00:00,5,"Tuesday",14,12
2013-11-12 15:00:00,10,"Tuesday",15,12
2013-11-12 16:00:00,8,"Tuesday",16,12
2013-11-12 17:00:00,8,"Tuesday",17,12
2013-11-12 18:00:00,7,"Tuesday",18,12
2013-11-12 19:00:00,6,"Tuesday",19,12
2013-11-12 20:00:00,10,"Tuesday",20,12
2013-11-12 21:00:00,10,"Tuesday",21,12
2013-11-12 22:00:00,8,"Tuesday",22,12
2013-11-12 23:00:00,7,"Tuesday",23,12
2013-11-13 00:00:00,5,"Wednesday",0,13
2013-11-13 01:00:00,3,"Wednesday",1,13
2013-11-13 02:00:00,1,"Wednesday",2,13
2013-11-13 03:00:00,1,"Wednesday",3,13
2013-11-13 04:00:00,1,"Wednesday",4,13
2013-11-13 05:00:00,1,"Wednesday",5,13
2013-11-13 06:00:00,1,"Wednesday",6,13
2013-11-13 07:00:00,0,"Wednesday",7,13
2013-11-13 08:00:00,1,"Wednesday",8,13
2013-11-13 09:00:00,4,"Wednesday",9,13
2013-11-13 10:00:00,7,"Wednesday",10,13
2013-11-13 11:00:00,7,"Wednesday",11,13
2013-11-13 12:00:00,10,"Wednesday",12,13
2013-11-13 13:00:00,4,"Wednesday",13,13
2013-11-13 14:00:00,3,"Wednesday",14,13
2013-11-13 15:00:00,6,"Wednesday",15,13
2013-11-13 16:00:00,4,"Wednesday",16,13
2013-11-13 17:00:00,6,"Wednesday",17,13
2013-11-13 18:00:00,7,"Wednesday",18,13
2013-11-13 19:00:00,8,"Wednesday",19,13
2013-11-13 20:00:00,10,"Wednesday",20,13
2013-11-13 21:00:00,11,"Wednesday",21,13
2013-11-13 22:00:00,10,"Wednesday",22,13
2013-11-13 23:00:00,1,"Wednesday",23,13
2013-11-14 00:00:00,1,"Thursday",0,14
2013-11-14 01:00:00,1,"Thursday",1,14
2013-11-14 02:00:00,2,"Thursday",2,14
2013-11-14 03:00:00,2,"Thursday",3,14
2013-11-14 04:00:00,4,"Thursday",4,14
2013-11-14 05:00:00,2,"Thursday",5,14
2013-11-14 06:00:00,3,"Thursday",6,14
2013-11-14 07:00:00,4,"Thursday",7,14
2013-11-14 08:00:00,4,"Thursday",8,14
2013-11-14 09:00:00,6,"Thursday",9,14
2013-11-14 10:00:00,13,"Thursday",10,14
2013-11-14 11:00:00,15,"Thursday",11,14
2013-11-14 12:00:00,20,"Thursday",12,14
2013-11-14 13:00:00,22,"Thursday",13,14
2013-11-14 14:00:00,18,"Thursday",14,14
2013-11-14 15:00:00,13,"Thursday",15,14
2013-11-14 16:00:00,10,"Thursday",16,14
2013-11-14 17:00:00,8,"Thursday",17,14
2013-11-14 18:00:00,6,"Thursday",18,14
2013-11-14 19:00:00,11,"Thursday",19,14
2013-11-14 20:00:00,4,"Thursday",20,14
